 /for-sale/chancliff-ridge/krugersdorp/gauteng/15188/104479383,NULL,1199000.0000,
 /for-sale/rangeview/krugersdorp/gauteng/963/104516697,"20 Howth Road, Rangeview",2120000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104445509,NULL,5150000.0000,
 /for-sale/pinehaven/krugersdorp/gauteng/1012/104525473,NULL,1450000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104479355,"1243 Crow's Street, Featherbrooke Estate",5900000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104525670,NULL,1100000.0000,
 /for-sale/krugersdorp-and-ext/krugersdorp/gauteng/910/104564323,NULL,700000.0000,
 /for-sale/monument/krugersdorp/gauteng/934/104462729,NULL,1370000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104426242,"51 Featherbrooke Estate, Lyster, Featherbrooke Estate",2990000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104494282,NULL,1899000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104580347,NULL,980000.0000,
 /for-sale/kenmare/krugersdorp/gauteng/903/104382139,"Shilanu Villas, 26 Tipperary Street, Kenmare",799000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104451038,NULL,1835000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104453096,"80 Hugo Street, Rant En Dal",1835000.0000,
 /for-sale/kenmare/krugersdorp/gauteng/903/104411454,"61 Dublin Street, Kenmare",1150000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104451022,NULL,1800000.0000,
 /for-sale/chancliff-a-h/krugersdorp/gauteng/888/104576263,NULL,1580000.0000,
 /for-sale/noordkruin/krugersdorp/gauteng/949/104512470,NULL,2600000.0000,
 /for-sale/west-rand/krugersdorp/gauteng/1016/104415483,"76 4th Street, West Rand",1090000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104513956,NULL,1299000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104416962,"416 Coucal's Nest, Featherbrooke Estate",3950000.0000,
 /for-sale/wentworth-park/krugersdorp/gauteng/996/104526093,NULL,485000.0000,
 /for-sale/krugersdorp/krugersdorp/gauteng/909/104407141,"Church Street 19, Krugersdorp",469000.0000,
 /for-sale/wentworth-park/krugersdorp/gauteng/996/101743908,NULL,485000.0000,
 /for-sale/krugersdorp-west/krugersdorp/gauteng/914/104542208,NULL,850000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104322244,"19 Falcon Street, Rant En Dal",1299000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104590161,NULL,960000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104297077,"4 Rico Crescent, Noordheuwel",1595000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104430977,"28 Volstruis Street, Rant En Dal",1250000.0000,
 /for-sale/noordheuwel-ext-4/krugersdorp/gauteng/945/104455407,"48 Lindhout Street, Noordheuwel Ext 4",4487280.0000,
 /for-sale/mindalore/krugersdorp/gauteng/928/104482478,"Tindall Road, Mindalore",850000.0000,
 /for-sale/krugersdorp-west/krugersdorp/gauteng/914/104578571,NULL,710000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104323379,"23 Marne, Noordheuwel",1100000.0000,
 /for-sale/chancliff-a-h/krugersdorp/gauteng/888/104519454,NULL,1699000.0000,
 /for-sale/rant-en-dal-and-ext/krugersdorp/gauteng/970/104322646,"28 Struben, Rant En Dal & Ext",720000.0000,
 /for-sale/rangeview-ext-1/krugersdorp/gauteng/965/104408589,"36 Roodekrans Drive, Rangeview Ext 1",1380000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104465652,NULL,3495000.0000,
 /for-sale/sugar-bush-estate/krugersdorp/gauteng/13901/104568851,NULL,495000.0000,
 /for-sale/kagiso-and-ext/krugersdorp/gauteng/1025/104533023,NULL,850000.0000,
 /for-sale/rangeview-and-ext/krugersdorp/gauteng/964/104435126,"20 Sand Ash Street, Rangeview & Ext",2300000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/101753492,"41 Starling's Nest , Featherbrooke Estate",2395000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104302171,"75 Featherbrooke Estate, Cuckoo's Nest, Featherbrooke Estate",4990000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104380662,"41 Starling's Nest , Featherbrooke Estate",2395000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104480931,NULL,2097000.0000,
 /for-sale/noordheuwel-ext-4/krugersdorp/gauteng/945/104455311,"48 Lindhout Street, Noordheuwel Ext 4",4487280.0000,
 /for-sale/krugersdorp-west/krugersdorp/gauteng/914/104488223,NULL,770000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104311118,"167 Vink-se-nes Street,, Featherbrooke Estate",4650000.0000,
 /for-sale/rant-en-dal-ext-4/krugersdorp/gauteng/961/104349850,"15 Sun Acres, Kameelperd Avenue, Rant En Dal Ext 4",1390000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104436609,"24 Featherbrooke Estate, Bee-eater, Featherbrooke Estate",5500000.0000,
 /for-sale/noordkruin/krugersdorp/gauteng/949/104444902,NULL,3350000.0000,
 /for-sale/noordheuwel-and-ext/krugersdorp/gauteng/941/104445201,"84rb Olivier, Noordheuwel & Ext",1850000.0000,
 /for-sale/monument/krugersdorp/gauteng/934/104509039,"27 Piet Joubert, Monument",2200000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104483517,NULL,790000.0000,
 /for-sale/pinehaven/krugersdorp/gauteng/1012/104536982,NULL,1450000.0000,
 /for-sale/monument/krugersdorp/gauteng/934/101748393,"Ekron, 78 Paul Kruger Drive, Monument",695000.0000,
 /for-sale/kenmare/krugersdorp/gauteng/903/104514197,NULL,960000.0000,
 /for-sale/rangeview-ext-4/krugersdorp/gauteng/968/104434481,NULL,2300000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104323851,"1241 Crow's Street, Featherbrooke Estate",4125000.0000,
 /for-sale/rangeview/krugersdorp/gauteng/963/104586280,NULL,1390000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104227149,"2 Rhodes Street, Krugersdorp North",1350000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104453010,"Mona Estate, 68 3rd Street, Krugersdorp North",899000.0000,
 /for-sale/krugersdorp/krugersdorp/gauteng/909/104326917,"2 Biccard Street, Krugersdorp",870000.0000,
 /for-sale/dan-pienaarville-ext-1/krugersdorp/gauteng/890/104400509,"10 Pienaar Street, Dan Pienaarville Ext 1",990000.0000,
 /for-sale/wentworth-park/krugersdorp/gauteng/996/104526017,NULL,485000.0000,
 /for-sale/monument/krugersdorp/gauteng/934/104440486,"Ekron, 78 Paul Kruger Drive, Monument",695000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104431482,NULL,2600000.0000,
 /for-sale/monument/krugersdorp/gauteng/934/104526425,NULL,695000.0000,
 /for-sale/mindalore-north/krugersdorp/gauteng/933/104351481,"Santa-fe, Voortrekker Road, Mindalore North",680000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104456096,NULL,1600000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104539264,NULL,1995000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104436976,"114 Blommestein, Krugersdorp North",795000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104381144,"130 Libertas Street, Noordheuwel",1280000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104494488,NULL,2995000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104434443,NULL,4487280.0000,
 /for-sale/sugar-bush-estate/krugersdorp/gauteng/13901/104488671,"81 Strelitzia Ridge, Sugar Bush Estate",499000.0000,
 /for-sale/chancliff-ridge/krugersdorp/gauteng/15188/104479056,"12 Franshhoek, Wren, Chancliff Ridge",1199000.0000,
 /for-sale/rant-en-dal-and-ext/krugersdorp/gauteng/970/104513195,NULL,1550000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104504546,NULL,980000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104415127,NULL,2280000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104510518,NULL,850000.0000,
 /for-sale/chancliff-ridge/krugersdorp/gauteng/15188/104489076,NULL,3100000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104506537,NULL,980000.0000,
 /for-sale/pinehaven/krugersdorp/gauteng/1012/104219647,"Pinehaven Country Estate, Plover Street, Pinehaven",2990000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104426692,NULL,780000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104568117,NULL,960000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104516108,NULL,980000.0000,
 /for-sale/noordheuwel-ext-4/krugersdorp/gauteng/945/104491786,NULL,4487280.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104426346,NULL,1537000.0000,
 /for-sale/krugersdorp/krugersdorp/gauteng/909/104500571,NULL,374000.0000,
 /for-sale/ruimsig-country-estate/krugersdorp/gauteng/12577/104471971,NULL,880000.0000,
 /for-sale/rangeview/krugersdorp/gauteng/963/104550503,NULL,NULL,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104483577,NULL,790000.0000,
 /for-sale/chancliff-ridge/krugersdorp/gauteng/15188/101733165,NULL,3100000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104356972,"Starlings Nest, 26 Starling Street, Rant En Dal",1330000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104477852,NULL,1700000.0000,
 /for-sale/ruimsig-country-estate/krugersdorp/gauteng/12577/104362762,"River Valley Estate, Ruimsig Country Estate",1420000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104069667,"Silver Valley Estate, Falls Road, Homes Haven",3400000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104442192,NULL,780000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104521962,NULL,1540000.0000,
 /for-sale/mindalore-ext-1/krugersdorp/gauteng/929/104521948,NULL,800000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104480626,NULL,1699000.0000,
 /for-sale/silverfields/krugersdorp/gauteng/980/104467870,"Arendskruin, 11 Desmond Avenue, Silverfields",899000.0000,
 /for-sale/krugersdorp-ext-2/krugersdorp/gauteng/911/104501835,NULL,819000.0000,
 /for-sale/featherview-estate/krugersdorp/gauteng/15937/104291993,"53 Falls Road, Featherview Estate",3280000.0000,
 /for-sale/muldersdrift/krugersdorp/gauteng/1017/104411110,"615 Sunset Road, Rietfontein 189 Iq, Muldersdrift",2200000.0000,
 /for-sale/chancliff-a-h/krugersdorp/gauteng/888/104477356,NULL,1695000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104486679,NULL,1650000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104502936,NULL,920000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104356510,NULL,4450000.0000,
 /for-sale/krugersdorp-west/krugersdorp/gauteng/914/101732781,NULL,699000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104526807,NULL,4950000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104523802,NULL,2950000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104466515,NULL,2845000.0000,
 /for-sale/krugersdorp-west/krugersdorp/gauteng/914/104477271,NULL,699000.0000,
 /for-sale/chancliff-a-h/krugersdorp/gauteng/888/104565555,NULL,1350000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104495859,NULL,1995000.0000,
 /for-sale/mindalore/krugersdorp/gauteng/928/104400565,"53 Main Reef Rd, Mindalore",900000.0000,
 /for-sale/rangeview-ext-4/krugersdorp/gauteng/968/104566709,NULL,579000.0000,
 /for-sale/noordheuwel-and-ext/krugersdorp/gauteng/941/104420774,NULL,3250000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104357013,"26 Mouton Road, Noordheuwel",3100000.0000,
 /for-sale/rangeview/krugersdorp/gauteng/963/104514233,NULL,2120000.0000,
 /for-sale/kagiso/krugersdorp/gauteng/1031/104505346,NULL,750000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104456976,NULL,899000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104482620,NULL,899000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104480393,NULL,990000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104423953,NULL,2400000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104486936,NULL,790000.0000,
 /for-sale/kromdraai/krugersdorp/gauteng/1007/104498157,NULL,2999000.0000,
 /for-sale/wentworth-park/krugersdorp/gauteng/996/104356841,"15 Shaft Street, Wentworth Park",760000.0000,
 /for-sale/noordheuwel-and-ext/krugersdorp/gauteng/941/104453299,"38 Robin Road , Noordheuwel & Ext",1450000.0000,
 /for-sale/kenmare-ext-4/krugersdorp/gauteng/908/104576295,NULL,1250000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104488996,NULL,1500000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104343910,"4 Loftus Road, Noordheuwel",3350000.0000,
 /for-sale/kromdraai/krugersdorp/gauteng/1007/101758482,NULL,2999000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104486680,NULL,790000.0000,
 /for-sale/ruimsig-country-estate/krugersdorp/gauteng/12577/104068851,"River Valley Estate, Viljoen Street, Ruimsig Country Estate",3300000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104488608,NULL,3300000.0000,
 /for-sale/pinehaven/krugersdorp/gauteng/1012/104487191,NULL,2950000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104522714,NULL,1590000.0000,
 /for-sale/kenmare/krugersdorp/gauteng/903/104437992,"9 Dramore, Kenmare",1020000.0000,
 /for-sale/quellerie-park/krugersdorp/gauteng/960/104529660,NULL,650000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104536865,NULL,3950000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104378802,"111 Heritage Heights , Pinehaven Drive, Homes Haven",2650000.0000,
 /for-sale/chancliff-a-h/krugersdorp/gauteng/888/104477731,NULL,1695000.0000,
 /for-sale/mindalore/krugersdorp/gauteng/928/104345124,"24 Exchange Road, Mindalore",444700.0000,
 /for-sale/rangeview-ext-1/krugersdorp/gauteng/965/104555781,NULL,1650000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104268718,"742 Featherbrooke Estate, Katlagter, Featherbrooke Estate",4500000.0000,
 /for-sale/rangeview/krugersdorp/gauteng/963/104586372,NULL,1390000.0000,
 /for-sale/chancliff-a-h/krugersdorp/gauteng/888/101746989,NULL,1695000.0000,
 /for-sale/monument/krugersdorp/gauteng/934/104586031,NULL,890000.0000,
 /for-sale/mindalore/krugersdorp/gauteng/928/104585951,NULL,980000.0000,
 /for-sale/noordheuwel-and-ext/krugersdorp/gauteng/941/104459897,NULL,970000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104539310,NULL,997000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104405196,"Silver Valley Estate, 368 Falls Road, Homes Haven",2999000.0000,
 /for-sale/krugersdorp/krugersdorp/gauteng/909/104596597,NULL,290000.0000,
 /for-sale/featherbrooke/krugersdorp/gauteng/12175/104253900,"25 Falls Road, Featherbrooke",1699999.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104368766,"181 Bell Drive, Noordheuwel",1499000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104299733,"167 Vink Se Nes, Vink Se Nes Street, Featherbrooke Estate",4750000.0000,
 /for-sale/kenmare/krugersdorp/gauteng/903/104588187,NULL,1450000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104485976,NULL,2350000.0000,
 /for-sale/pinehaven/krugersdorp/gauteng/1012/104314980,NULL,2100000.0000,
 /for-sale/mindalore/krugersdorp/gauteng/928/104435783,"Da Valley, Richardson Avenue, Mindalore",620000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104382948,"48 Viljoen, Homes Haven",1420000.0000,
 /for-sale/kenmare-ext-4/krugersdorp/gauteng/908/104480960,NULL,1380000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104368960,NULL,3975000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104509113,NULL,1695000.0000,
 /for-sale/ruimsig-country-estate/krugersdorp/gauteng/12577/104194284,"380 Osiris Road, Ruimsig Country Estate",7499000.0000,
 /for-sale/rangeview-ext-4/krugersdorp/gauteng/968/104434939,NULL,2300000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104435797,"44 Forsyth, Noordheuwel",1250000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104225248,"248 Hoopoe's Place Featherbrooke Estate, Featherbrooke Estate",4800000.0000,
 /for-sale/chancliff-ridge/krugersdorp/gauteng/15188/104427391,NULL,3750000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104424376,NULL,780000.0000,
 /for-sale/silverfields/krugersdorp/gauteng/980/101746741,NULL,1375000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104462683,"17 Sederberg Street, Noordheuwel",2570000.0000,
 /for-sale/krugersdorp-west-and-ext/krugersdorp/gauteng/860/104516966,NULL,750000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104428793,"117 Featherview Estate
falls Street, Homes Haven",2400000.0000,
 /for-sale/silverfields/krugersdorp/gauteng/980/104491733,NULL,1375000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104582587,NULL,980000.0000,
 /for-sale/wentworth-park/krugersdorp/gauteng/996/104512071,NULL,750000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104418609,NULL,899999.0000,
 /for-sale/wildtuinpark/krugersdorp/gauteng/15641/104398867,"359 Biance Street, Wildtuinpark",1399000.0000,
 /for-sale/krugersdorp-and-ext/krugersdorp/gauteng/910/104528366,NULL,695000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104310137,"742 Katlagter, Katlagter Street, Featherbrooke Estate",4500000.0000,
 /for-sale/noordheuwel-ext-4/krugersdorp/gauteng/945/104416683,NULL,2095000.0000,
 /for-sale/rangeview/krugersdorp/gauteng/963/104451109,NULL,1650000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104372235,"809 Stonechat, Featherbrooke Estate",3990000.0000,
 /for-sale/rangeview-ext-4/krugersdorp/gauteng/968/104436646,NULL,2300000.0000,
 /for-sale/noordheuwel-ext-4/krugersdorp/gauteng/945/101743677,NULL,2095000.0000,
 /for-sale/rant-en-dal-ext-2/krugersdorp/gauteng/972/104423771,NULL,1250000.0000,
 /for-sale/noordkruin/krugersdorp/gauteng/949/104262356,"Olivier, Noordkruin",2490000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104255036,"492 Rooibekkie Crescent, Rooibekkie Crescent, Featherbrooke Estate",4200000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104169675,"25 Ysterberg, Noordheuwel",1275000.0000,
 /for-sale/krugersdorp/krugersdorp/gauteng/909/104449298,"16 Olivanna Mansions
7 Mark Street, Krugersdorp",249000.0000,
 /for-sale/noordkruin/krugersdorp/gauteng/949/104301460,"12 Loftus Road, Noordkruin",2095000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104440483,NULL,2570000.0000,
 /for-sale/kenmare/krugersdorp/gauteng/903/104462886,NULL,370000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104484951,NULL,790000.0000,
 /for-sale/chancliff-ridge/krugersdorp/gauteng/15188/104384114,NULL,775000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104369219,"Starlings Nest, 26 Starling Street, Rant En Dal",1395000.0000,
 /for-sale/wentworth-park/krugersdorp/gauteng/996/104512105,NULL,875000.0000,
 /for-sale/noordheuwel-ext-4/krugersdorp/gauteng/945/104392764,NULL,4487280.0000,
 /for-sale/monument/krugersdorp/gauteng/934/101735883,"Harry Street, Monument, Monument",1080000.0000,
 /for-sale/krugersdorp/krugersdorp/gauteng/909/104555071,NULL,920000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104519650,NULL,875000.0000,
 /for-sale/silverfields-park/krugersdorp/gauteng/982/104260863,"19 Roodekrans Dr, Silverfields Park",730000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104437824,NULL,1499000.0000,
 /for-sale/monument/krugersdorp/gauteng/934/104279525,"Harry Street, Monument, Monument",1080000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104249217,"248 Hoopoe's Place, Hoopoes Place, Featherbrooke Estate",4800000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104470270,NULL,1835000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104555358,NULL,1790000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104505101,NULL,899999.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104407858,NULL,2400000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104364080,"16 Viljoen Street, Krugersdorp North",590000.0000,
 /for-sale/apple-park/krugersdorp/gauteng/872/104586848,NULL,325000.0000,
 /for-sale/diswilmar-a-h/krugersdorp/gauteng/1011/104376196,"1 Leonard, Diswilmar A H",1290000.0000,
 /for-sale/mindalore/krugersdorp/gauteng/928/104434429,NULL,620000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104448692,NULL,1800000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104515535,NULL,780000.0000,
 /for-sale/burgershoop/krugersdorp/gauteng/884/104561721,NULL,495000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104401052,"Strubensig, 26 Struben Drive, Rant En Dal",620000.0000,
 /for-sale/rangeview-ext-1/krugersdorp/gauteng/965/104423962,NULL,1380000.0000,
 /for-sale/kagiso/krugersdorp/gauteng/1031/104555679,"760 Bujumbura Street, Tshepisong, Kagiso",250000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/101732834,NULL,590000.0000,
 /for-sale/rangeview/krugersdorp/gauteng/963/104315228,"28 Donegal, Rangeview",2500000.0000,
 /for-sale/featherbrooke/krugersdorp/gauteng/12175/104620298,NULL,695000.0000,
 /for-sale/mindalore-and-ext/krugersdorp/gauteng/863/104519439,NULL,895000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104411162,"19 Papegaai, Rant En Dal",1285000.0000,
 /for-sale/lewisham/krugersdorp/gauteng/917/104380703,"29 Morcom Street, Lewisham",720000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104438807,NULL,850000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104249465,"29 Spekvreter Se Nes, Stand 965, Featherbrooke Estate",4400000.0000,
 /for-sale/mindalore/krugersdorp/gauteng/928/104485451,NULL,850000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104451029,NULL,899000.0000,
 /for-sale/mindalore/krugersdorp/gauteng/928/104505044,NULL,850000.0000,
 /for-sale/mindalore/krugersdorp/gauteng/928/104441617,NULL,505000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104236699,"992 Robin's Nest, Featherbrooke Estate, Featherbrooke Estate",5500000.0000,
 /for-sale/agavia/krugersdorp/gauteng/871/104504342,NULL,699000.0000,
 /for-sale/wentworth-park/krugersdorp/gauteng/996/104443865,NULL,750000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104458144,NULL,1600000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104400812,"67 Fifth Street, Krugersdorp North",890000.0000,
 /for-sale/ruimsig-country-estate/krugersdorp/gauteng/12577/104146868,"432 Phoenix Street, Ruimsig Country Estate",3700000.0000,
 /for-sale/chancliff-ridge/krugersdorp/gauteng/15188/104483462,NULL,1295000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104473755,NULL,590000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104436410,"Noordheuwel Villas, 57 Shannon Road, Noordheuwel",650000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104295400,NULL,3495000.0000,
 /for-sale/rangeview/krugersdorp/gauteng/963/104437958,NULL,850000.0000,
 /for-sale/chancliff-a-h/krugersdorp/gauteng/888/104476540,NULL,1199000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104499325,NULL,7500000.0000,
 /for-sale/azaadville/krugersdorp/gauteng/1023/104319960,"16 Bharat, Azaadville",609000.0000,
 /for-sale/krugersdorp/krugersdorp/gauteng/909/104319951,"38 Luxmi Avenue, Krugersdorp",609000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104407844,NULL,1800000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104600223,NULL,745000.0000,
 /for-sale/chancliff-ridge/krugersdorp/gauteng/15188/104410601,"25 Shebarim Hope, Edward Road, Chancliff Ridge",1695000.0000,
 /for-sale/monument/krugersdorp/gauteng/934/104425798,NULL,980000.0000,
 /for-sale/noordheuwel/krugersdorp/gauteng/940/104459593,NULL,3749000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104547213,NULL,600000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104166529,"835 Stonechat, Stonechat Street, Featherbrooke Estate",5900000.0000,
 /for-sale/rant-en-dal-ext-4/krugersdorp/gauteng/961/104454581,NULL,1800000.0000,
 /for-sale/ruimsig-country-estate/krugersdorp/gauteng/12577/104382310,NULL,850000.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/104297571,"167 Featherbrooke Estate, Vink-se-nes, Featherbrooke Estate",4750000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104625136,NULL,5216700.0000,
 /for-sale/featherbrooke-estate/krugersdorp/gauteng/1013/101743247,"167 Featherbrooke Estate, Vink-se-nes, Featherbrooke Estate",4750000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104527721,NULL,899999.0000,
 /for-sale/krugersdorp-and-ext/krugersdorp/gauteng/910/104526239,"3 Princess Marina Street, Krugersdorp & Ext",199000.0000,
 /for-sale/rant-en-dal/krugersdorp/gauteng/969/104255033,"10 Springbok Street, Rant En Dal",1695000.0000,
 /for-sale/rangeview-ext-4/krugersdorp/gauteng/968/101735647,"Firebush Street, Rangeview Ext 4",1645000.0000,
 /for-sale/homes-haven/krugersdorp/gauteng/12196/104473772,NULL,1830000.0000,
 /for-sale/noordheuwel-and-ext/krugersdorp/gauteng/941/104436012,NULL,970000.0000,
 /for-sale/krugersdorp-north/krugersdorp/gauteng/913/104510460,NULL,920000.0000,
 /for-sale/rangeview-ext-4/krugersdorp/gauteng/968/104454680,"20 Sand Ash Street, Rangeview Ext 4",2300000.0000,
